 sen rec ret cir top tok mess rush sil s_m s_n er
62 47393969.0 48369420.0 49215690.0 1725113.0 12.0 9.0 1000.0 True True 10.0 10.0 False
63 38025215.0 38941764.0 39706597.0 1771520.0 12.0 12.0 1000.0 True True 10.0 10.0 False
64 539235827.5 540057108.0 541008018.0 1925023.0 13.0 1.0 1000.0 True True 10.0 10.0 False
65 262834709.5 263613598.0 264686551.0 1832207.0 13.0 2.0 1000.0 True True 10.0 10.0 False
66 175589119.5 176370017.0 177519050.5 1891779.0 13.0 3.0 1000.0 True True 10.0 10.0 False
67 132526674.5 133452372.0 134304888.0 1896018.0 13.0 4.0 1000.0 True True 10.0 10.0 False
68 109490663.0 110396504.0 111488867.0 1909405.0 13.0 5.0 1000.0 True True 10.0 10.0 False
69 85772372.0 86718596.0 87692039.0 1923237.0 13.0 6.0 1000.0 True True 10.0 10.0 False
70 79191419.0 79928140.0 80931257.0 1934170.0 13.0 7.0 1000.0 True True 10.0 10.0 False
71 60671446.0 61670771.0 62798386.0 2129840.0 13.0 10.0 1000.0 True True 10.0 10.0 False
72 56349294.0 57323184.0 58552315.5 2272410.0 13.0 11.0 1000.0 True True 10.0 10.0 False
73 68833826.5 69750153.0 70753271.0 2002220.0 13.0 8.0 1000.0 True True 10.0 10.0 False
74 67693494.0 68973272.0 70117621.0 2235596.5 13.0 9.0 1000.0 True True 10.0 10.0 False
75 51308047.0 52178635.0 53487418.0 2188296.0 13.0 12.0 1000.0 True True 10.0 10.0 False
76 47160592.0 48254071.0 49515108.0 2254338.0 13.0 13.0 1000.0 True True 10.0 10.0 False
77 39623598.5 40226228.0 40865894.0 1293834.5 9.0 7.0 1000.0 True True 10.0 10.0 False
78 33454959.5 34151297.0 34751248.0 1265053.0 9.0 8.0 1000.0 True True 10.0 10.0 False
79 22779207.0 23462827.0 23967286.0 1018512.5 9.0 9.0 1000.0 True True 10.0 10.0 False
80 646231190.5 647357244.0 648407662.0 2115115.0 14.0 1.0 1000.0 True True 10.0 10.0 False
81 322490767.0 323547654.5 324643364.5 2173347.5 14.0 2.0 1000.0 True True 10.0 10.0 False
82 211854192.5 213146465.5 213911075.0 2165539.0 14.0 3.0 1000.0 True True 10.0 10.0 False
83 162588972.0 163621764.0 164844203.0 2158845.0 14.0 4.0 1000.0 True True 10.0 10.0 False
84 130532710.0 131706286.5 132747779.5 2184503.0 14.0 5.0 1000.0 True True 10.0 10.0 False
85 111470348.5 112699927.0 113729818.0 2333766.0 14.0 6.0 1000.0 True True 10.0 10.0 False
86 99920215.0 100714275.5 102085530.0 2340459.0 14.0 7.0 1000.0 True True 10.0 10.0 False
87 82012018.5 83004650.5 84310979.0 2280888.0 14.0 8.0 1000.0 True True 10.0 10.0 False
88 71032386.0 72086597.0 73452943.5 2384413.0 14.0 10.0 1000.0 True True 10.0 10.0 False
89 70877545.0 72251254.5 73487749.0 2503778.0 14.0 11.0 1000.0 True True 10.0 10.0 False
90 59266948.0 60615891.0 61730789.0 2483475.0 14.0 12.0 1000.0 True True 10.0 10.0 False
91 74515855.5 75805673.5 76992414.0 2316364.0 14.0 9.0 1000.0 True True 10.0 10.0 False
92 55205391.5 56310249.0 57597613.0 2431490.0 14.0 13.0 1000.0 True True 10.0 10.0 False
93 57965750.0 59471989.0 60713391.5 2767498.0 14.0 14.0 1000.0 True True 10.0 10.0 False
94 803656873.5 804917686.5 806152396.0 2551971.0 15.0 1.0 1000.0 True True 10.0 10.0 False
95 311225325.0 312090782.5 312815678.0 1329756.0 10.0 1.0 1000.0 True True 10.0 10.0 False
96 402839474.5 404167222.0 405331428.0 2540369.0 15.0 2.0 1000.0 True True 10.0 10.0 False
97 254446984.0 255566567.5 257066336.0 2518504.0 15.0 3.0 1000.0 True True 10.0 10.0 False
98 204678866.5 205906436.0 207273451.5 2569373.5 15.0 4.0 1000.0 True True 10.0 10.0 False
99 166418490.0 167720134.0 169039627.0 2605964.0 15.0 5.0 1000.0 True True 10.0 10.0 False
100 131505484.5 133028010.0 134264058.0 2629391.0 15.0 6.0 1000.0 True True 10.0 10.0 False
101 120757220.5 121764354.0 123473402.0 2606411.0 15.0 7.0 1000.0 True True 10.0 10.0 False
102 100307316.0 101700436.5 102998733.0 2798288.5 15.0 8.0 1000.0 True True 10.0 10.0 False
103 89495019.0 90802686.0 92405978.5 2759689.5 15.0 10.0 1000.0 True True 10.0 10.0 False
104 78542382.5 79844026.0 81304972.5 2828185.5 15.0 11.0 1000.0 True True 10.0 10.0 False
105 92941897.5 94474463.0 95608771.5 2672898.0 15.0 9.0 1000.0 True True 10.0 10.0 False
106 73434648.0 74670250.0 76230035.0 2856743.5 15.0 12.0 1000.0 True True 10.0 10.0 False
107 70693254.0 72202169.5 73441118.0 2997082.5 15.0 13.0 1000.0 True True 10.0 10.0 False
108 63562326.0 64744381.0 66296135.0 2989719.5 15.0 14.0 1000.0 True True 10.0 10.0 False
109 64194183.5 65819118.5 67137942.0 3170441.0 15.0 15.0 1000.0 True True 10.0 10.0 False
110 992294555.5 993916590.0 995260180.0 2910291.0 16.0 1.0 1000.0 True True 10.0 10.0 False
111 154249886.0 155046624.5 155686736.5 1353852.0 10.0 2.0 1000.0 True True 10.0 10.0 False
112 497197472.5 498783139.5 500102855.5 2921893.0 16.0 2.0 1000.0 True True 10.0 10.0 False
113 310589452.0 312210594.0 313481002.0 2880394.0 16.0 3.0 1000.0 True True 10.0 10.0 False
114 241313638.0 242757628.0 244251149.0 2853843.5 16.0 4.0 1000.0 True True 10.0 10.0 False
115 205232634.0 206962432.0 208443681.0 3003552.0 16.0 5.0 1000.0 True True 10.0 10.0 False
116 155620695.0 156882178.0 158492611.0 2947774.0 16.0 6.0 1000.0 True True 10.0 10.0 False
117 145129904.0 146403435.0 148136133.0 2964731.0 16.0 7.0 1000.0 True True 10.0 10.0 False
118 116858090.5 118520954.5 119948434.0 2961161.0 16.0 8.0 1000.0 True True 10.0 10.0 False
119 107238557.0 108711328.5 110303465.5 3153930.5 16.0 10.0 1000.0 True True 10.0 10.0 False
120 95040724.5 96743972.5 98261813.0 3143222.0 16.0 11.0 1000.0 True True 10.0 10.0 False
121 108480629.0 109712438.5 111479719.0 3079411.0 16.0 9.0 1000.0 True True 10.0 10.0 False
122 85294686.0 87124439.0 88524698.0 3343577.0 16.0 12.0 1000.0 True True 10.0 10.0 False
123 77609099.0 79486822.0 80818808.0 3279767.0 16.0 13.0 1000.0 True True 10.0 10.0 False
124 76528337.5 77896246.0 79676914.5 3283559.5 16.0 14.0 1000.0 True True 10.0 10.0 False
125 73843168.5 75561141.0 77252340.5 3410734.5 16.0 15.0 1000.0 True True 10.0 10.0 False
126 65033536.0 66598676.5 68370420.0 3325281.5 16.0 16.0 1000.0 True True 10.0 10.0 False
127 123795355.0 124580937.5 125299586.0 1621589.0 10.0 3.0 1000.0 True True 10.0 10.0 False
128 87925416.0 88609035.5 89478955.0 1464962.5 10.0 4.0 1000.0 True True 10.0 10.0 False
129 71605341.0 72311048.5 73204395.0 1553762.0 10.0 5.0 1000.0 True True 10.0 10.0 False
130 59655165.0 60541818.0 61264928.0 1605747.5 10.0 6.0 1000.0 True True 10.0 10.0 False
131 53057702.0 53665017.0 54662557.0 1571387.5 10.0 7.0 1000.0 True True 10.0 10.0 False
132 37885992.0 38770860.0 39591024.5 1637652.5 10.0 10.0 1000.0 True True 10.0 10.0 False
133 43754097.0 44693627.0 45354043.0 1564471.0 10.0 8.0 1000.0 True True 10.0 10.0 False
134 43924109.5 44803845.5 45689606.0 1759919.0 10.0 9.0 1000.0 True True 10.0 10.0 False
135 476228384.5 477330118.5 478255593.0 1838009.0 11.0 1.0 1000.0 True True 10.0 10.0 False
136 1150158656.0 1151375739.5 1153488624.0 3195876.0 17.0 1.0 1000.0 True True 10.0 10.0 False
137 560942306.0 564658036.0 568640387.5 7781079.5 17.0 5.0 1000.0 True True 10.0 10.0 False
138 415034852.5 418509620.5 422674032.0 7558189.0 17.0 6.0 1000.0 True True 10.0 10.0 False
139 396175747.0 399649176.0 403772311.0 7715708.0 17.0 7.0 1000.0 True True 10.0 10.0 False
140 315364971.0 318951519.0 322807588.0 7465374.0 17.0 8.0 1000.0 True True 10.0 10.0 False
141 122333962.0 123838639.0 125613283.0 3358749.5 17.0 10.0 1000.0 True True 10.0 10.0 False
142 285674380.5 289509699.5 293780759.0 7749397.5 17.0 9.0 1000.0 True True 10.0 10.0 False
143 101910163.0 103586636.5 105298809.5 3468074.5 17.0 11.0 1000.0 True True 10.0 10.0 False
144 99107635.5 100846135.5 102702661.5 3507565.5 17.0 12.0 1000.0 True True 10.0 10.0 False
145 94184639.0 95821621.5 97816479.0 3597926.0 17.0 13.0 1000.0 True True 10.0 10.0 False
146 89492118.0 91446145.0 93347518.0 3817470.0 17.0 14.0 1000.0 True True 10.0 10.0 False
147 88776147.5 90514424.0 92667691.0 3797389.5 17.0 15.0 1000.0 True True 10.0 10.0 False
148 76337353.0 78054880.0 79831532.0 3680032.0 17.0 16.0 1000.0 True True 10.0 10.0 False
149 75824192.0 77467199.0 79536129.5 3795159.0 17.0 17.0 1000.0 True True 10.0 10.0 False
150 1428377033.5 1430298485.5 1432429888.0 3768385.0 18.0 1.0 1000.0 True True 10.0 10.0 False
151 708372062.0 710145367.0 712000778.0 3749866.5 18.0 2.0 1000.0 True True 10.0 10.0 False
152 434692927.0 436210767.0 438327221.0 3721085.0 18.0 3.0 1000.0 True True 10.0 10.0 False
153 806746770.5 811074947.5 815124454.5 8494596.0 18.0 4.0 1000.0 True True 10.0 10.0 False
154 700641629.5 704898186.0 709234841.5 9050148.0 18.0 5.0 1000.0 True True 10.0 10.0 False
155 526652009.0 531301246.0 535586139.0 8912264.0 18.0 6.0 1000.0 True True 10.0 10.0 False
156 434784180.0 438730164.0 442604750.0 8154349.0 18.0 7.0 1000.0 True True 10.0 10.0 False
157 357000606.0 361084027.5 365547411.5 8713470.5 18.0 8.0 1000.0 True True 10.0 10.0 False
158 347175362.0 351041248.0 355471610.5 8825696.0 18.0 9.0 1000.0 True True 10.0 10.0 False
159 332218956.0 335813759.0 340790080.0 8631365.0 18.0 10.0 1000.0 True True 10.0 10.0 False
160 328870024.5 334191502.0 338498259.0 9453314.0 18.0 11.0 1000.0 True True 10.0 10.0 False
161 282986087.0 288367359.0 292750198.5 9056395.5 18.0 12.0 1000.0 True True 10.0 10.0 False
162 261571887.5 266626521.0 271993737.0 9653447.0 18.0 13.0 1000.0 True True 10.0 10.0 False
163 241230193.0 245721466.0 250618805.0 9443943.5 18.0 14.0 1000.0 True True 10.0 10.0 False
