 sen rec ret cir top tok mess rush sil s_m s_n er
268 264899401.0 270284465.0 274663734.0 9993695.0 23.0 17.0 1000.0 True True 10.0 10.0 False
269 253420216.0 257959236.0 263418819.5 10175532.0 23.0 18.0 1000.0 True True 10.0 10.0 False
270 345634541.0 351153697.0 360032271.0 14228387.0 23.0 19.0 1000.0 True True 10.0 10.0 False
271 335267578.0 341123411.5 348574507.0 14217231.0 23.0 20.0 1000.0 True True 10.0 10.0 False
272 307126732.0 314356052.0 320819647.0 14771445.0 23.0 21.0 1000.0 True True 10.0 10.0 False
273 286310253.0 294694854.0 301773573.0 14545431.5 23.0 22.0 1000.0 True True 10.0 10.0 False
274 263890036.0 272443310.0 278793117.0 14150297.0 23.0 23.0 1000.0 True True 10.0 10.0 False
275 7792634402.5 7801769334.0 7807948459.0 15557696.0 24.0 1.0 1000.0 True True 10.0 10.0 False
276 4121215495.0 4126133137.0 4129322320.0 8564430.0 23.0 1.0 1000.0 True True 10.0 10.0 False
277 1561718518.0 1568759753.0 1574384887.5 12924066.0 24.0 4.0 1000.0 True True 10.0 10.0 False
278 1392277956.5 1398174174.0 1405578191.5 13970690.5 24.0 5.0 1000.0 True True 10.0 10.0 False
279 1098484703.0 1105929327.5 1112402516.5 14724367.5 24.0 6.0 1000.0 True True 10.0 10.0 False
280 947791021.0 958931965.0 960688314.0 15057030.0 24.0 7.0 1000.0 True True 10.0 10.0 False
281 3570103341.5 3576766176.5 3583178678.0 14606341.0 24.0 2.0 1000.0 True True 10.0 10.0 False
282 822928068.5 831173000.5 837479747.0 14769660.0 24.0 8.0 1000.0 True True 10.0 10.0 False
283 784328337.5 792728556.5 799570105.0 15263187.0 24.0 9.0 1000.0 True True 10.0 10.0 False
284 706279258.0 711644689.0 720824020.5 13949495.0 24.0 10.0 1000.0 True True 10.0 10.0 False
285 558003903.0 562811997.0 569357697.0 14837040.0 24.0 11.0 1000.0 True True 10.0 10.0 False
286 503086104.5 508224405.5 517140239.5 14712989.0 24.0 12.0 1000.0 True True 10.0 10.0 False
287 518228587.0 525136623.0 533460315.0 15637571.0 24.0 13.0 1000.0 True True 10.0 10.0 False
288 469750957.0 478978033.0 485269831.0 15807583.5 24.0 14.0 1000.0 True True 10.0 10.0 False
289 409000305.0 417288968.0 423914542.0 15219457.0 24.0 15.0 1000.0 True True 10.0 10.0 False
290 427909164.0 433864953.0 441903728.0 14994558.0 24.0 16.0 1000.0 True True 10.0 10.0 False
291 429962030.5 437696256.0 444131739.0 15784379.0 24.0 17.0 1000.0 True True 10.0 10.0 False
292 433922070.0 442294177.0 450719607.5 17165451.5 24.0 18.0 1000.0 True True 10.0 10.0 False
293 406326291.0 412700416.5 421805898.0 16213427.0 24.0 19.0 1000.0 True True 10.0 10.0 False
294 438828556.5 442445448.0 456492220.5 17494543.5 24.0 20.0 1000.0 True True 10.0 10.0 False
295 381144153.0 388204352.0 395760757.0 17222123.0 24.0 21.0 1000.0 True True 10.0 10.0 False
296 336930665.0 340927964.0 350672664.5 16354434.5 24.0 22.0 1000.0 True True 10.0 10.0 False
297 322982508.0 329108309.0 337679433.0 16076659.0 24.0 23.0 1000.0 True True 10.0 10.0 False
298 348229126.5 356435460.0 365596049.5 18437643.5 24.0 24.0 1000.0 True True 10.0 10.0 False
299 8054163006.0 8057955264.5 8069384248.0 15461757.0 25.0 1.0 1000.0 True True 10.0 10.0 False
300 1918433538.5 1920303452.0 1926225774.0 7409149.0 25.0 2.0 1000.0 True True 10.0 10.0 False
301 2286891241.0 2290645569.5 2301182992.0 15223919.0 24.0 3.0 1000.0 True True 10.0 10.0 False
302 286417348.0 289686851.0 293041138.0 7602365.0 25.0 11.0 1000.0 True True 10.0 10.0 False
303 266261285.0 270287589.0 273981007.0 7946406.0 25.0 12.0 1000.0 True True 10.0 10.0 False
304 262348322.0 266612911.0 269932169.0 7924541.5 25.0 13.0 1000.0 True True 10.0 10.0 False
305 247217887.5 250461510.0 254327842.0 7757652.5 25.0 14.0 1000.0 True True 10.0 10.0 False
306 239793789.5 243759630.0 247541179.0 8201648.5 25.0 15.0 1000.0 True True 10.0 10.0 False
307 249073298.5 254102274.5 256730103.5 8055731.5 25.0 16.0 1000.0 True True 10.0 10.0 False
308 222555603.0 225528143.0 228236070.0 8036767.0 25.0 17.0 1000.0 True True 10.0 10.0 False
309 213564356.5 216681027.5 221394744.5 8174205.0 25.0 18.0 1000.0 True True 10.0 10.0 False
310 216771166.0 220614517.0 224759071.0 8310750.5 25.0 19.0 1000.0 True True 10.0 10.0 False
311 212574402.5 216401020.5 221241911.0 8343102.0 25.0 20.0 1000.0 True True 10.0 10.0 False
312 191645474.0 195130506.0 197963153.0 8378800.0 25.0 21.0 1000.0 True True 10.0 10.0 False
313 181959676.5 185791871.5 189917015.0 8619986.0 25.0 22.0 1000.0 True True 10.0 10.0 False
314 164069107.0 167895055.0 171967767.0 8486341.0 25.0 23.0 1000.0 True True 10.0 10.0 False
315 150296764.0 155161973.0 158091452.0 8660369.0 25.0 24.0 1000.0 True True 10.0 10.0 False
316 163380578.5 167463554.0 171411322.0 8621100.5 25.0 25.0 1000.0 True True 10.0 10.0 False
317 1208637790.0 1211341478.0 1215957694.0 7468944.0 25.0 3.0 1000.0 True True 10.0 10.0 False
318 4304432861.5 4307397815.5 4309825512.0 8066441.0 26.0 1.0 1000.0 True True 10.0 10.0 False
319 2090842177.5 2094768303.5 2095227917.0 8051939.0 26.0 2.0 1000.0 True True 10.0 10.0 False
320 1311118677.5 1315326149.0 1318781953.0 7827486.5 26.0 3.0 1000.0 True True 10.0 10.0 False
321 1044492156.0 1051276141.5 1051544993.0 8075812.0 26.0 4.0 1000.0 True True 10.0 10.0 False
322 810557324.0 814393759.0 815630922.0 7948191.0 26.0 5.0 1000.0 True True 10.0 10.0 False
323 668463548.0 674830311.5 676756003.0 8047700.0 26.0 6.0 1000.0 True True 10.0 10.0 False
324 504433709.5 508670632.5 511798905.0 7713476.0 26.0 7.0 1000.0 True True 10.0 10.0 False
325 931921858.5 934196945.5 939305350.0 7317226.5 25.0 4.0 1000.0 True True 10.0 10.0 False
326 447223644.0 451097562.0 454550687.5 7936812.5 26.0 8.0 1000.0 True True 10.0 10.0 False
327 443403496.0 447249079.0 451037098.5 8062871.5 26.0 9.0 1000.0 True True 10.0 10.0 False
328 422734050.0 425616674.5 427429024.0 8099909.0 26.0 10.0 1000.0 True True 10.0 10.0 False
329 302000925.5 305943784.5 309677364.0 8241809.0 26.0 11.0 1000.0 True True 10.0 10.0 False
330 293577726.0 297682342.5 301341402.0 8179114.0 26.0 12.0 1000.0 True True 10.0 10.0 False
331 290611879.5 295410602.0 299466357.0 8470276.0 26.0 13.0 1000.0 True True 10.0 10.0 False
332 243819424.5 247849075.5 251844143.5 8225967.5 26.0 14.0 1000.0 True True 10.0 10.0 False
333 255135066.0 259629016.0 263684101.5 8298256.5 26.0 15.0 1000.0 True True 10.0 10.0 False
334 224016996.0 228038838.0 230387999.5 8066887.5 26.0 16.0 1000.0 True True 10.0 10.0 False
335 247118155.0 250319833.0 254804858.0 8816995.0 26.0 17.0 1000.0 True True 10.0 10.0 False
336 245076222.5 248310027.5 253291034.0 9021366.5 26.0 18.0 1000.0 True True 10.0 10.0 False
337 252831197.0 256870442.0 257752409.5 9385487.5 26.0 19.0 1000.0 True True 10.0 10.0 False
338 232850501.0 237065113.0 242018007.0 9024267.5 26.0 20.0 1000.0 True True 10.0 10.0 False
339 208143371.0 212349951.0 216582412.0 8964696.0 26.0 21.0 1000.0 True True 10.0 10.0 False
340 168526019.0 173535807.0 176825391.0 9171968.5 26.0 22.0 1000.0 True True 10.0 10.0 False
341 755341446.5 758921746.5 762321772.0 7433245.0 25.0 5.0 1000.0 True True 10.0 10.0 False
342 186660676.0 191595497.0 195190747.0 9149434.0 26.0 23.0 1000.0 True True 10.0 10.0 False
343 187488872.5 192140117.0 195997301.0 9205881.5 26.0 24.0 1000.0 True True 10.0 10.0 False
344 186817524.0 190720669.5 194784233.5 9475625.5 26.0 25.0 1000.0 True True 10.0 10.0 False
345 159259451.0 165008637.0 167912011.0 9224400.0 26.0 26.0 1000.0 True True 10.0 10.0 False
346 585143638.0 589271012.5 592372065.5 7518028.5 25.0 6.0 1000.0 True True 10.0 10.0 False
347 433612612.0 435565746.5 439827212.0 7175327.0 25.0 7.0 1000.0 True True 10.0 10.0 False
348 412232994.5 415897186.0 419298326.0 7258771.0 25.0 8.0 1000.0 True True 10.0 10.0 False
349 398868726.0 402058801.0 405680824.0 7680009.0 25.0 9.0 1000.0 True True 10.0 10.0 False
350 381870609.5 384550870.5 389421213.0 7427667.5 25.0 10.0 1000.0 True True 10.0 10.0 False
351 4602790122.0 4606570332.0 4605527054.0 8670632.0 27.0 1.0 1000.0 True True 10.0 10.0 False
352 1072476598.5 1075963861.0 1077462290.5 8404011.5 27.0 4.0 1000.0 True True 10.0 10.0 False
353 893473398.0 899012857.5 902003246.5 8592989.5 27.0 5.0 1000.0 True True 10.0 10.0 False
354 712063026.5 715116780.0 719100692.0 8401558.0 27.0 6.0 1000.0 True True 10.0 10.0 False
355 547652557.0 554331902.5 556659644.5 8587411.5 27.0 7.0 1000.0 True True 10.0 10.0 False
356 507851584.0 510788202.0 516148277.5 8656130.0 27.0 8.0 1000.0 True True 10.0 10.0 False
357 513887246.5 516373176.0 521036023.0 9101018.5 27.0 9.0 1000.0 True True 10.0 10.0 False
358 444750655.0 447622125.0 451731872.5 8434355.0 27.0 10.0 1000.0 True True 10.0 10.0 False
359 346446450.5 351507554.5 354707447.0 8805393.0 27.0 11.0 1000.0 True True 10.0 10.0 False
360 310657725.0 315400223.0 319661688.5 9048140.0 27.0 12.0 1000.0 True True 10.0 10.0 False
361 317997263.0 322615264.0 326911535.0 9044570.0 27.0 13.0 1000.0 True True 10.0 10.0 False
362 301500928.5 305764179.0 310574503.5 9153004.0 27.0 14.0 1000.0 True True 10.0 10.0 False
363 291116562.0 295664059.0 299743464.0 9234886.0 27.0 15.0 1000.0 True True 10.0 10.0 False
364 265740538.0 271101506.0 274814559.5 9216591.0 27.0 16.0 1000.0 True True 10.0 10.0 False
365 272162410.5 278412039.5 284453950.0 9427433.0 27.0 17.0 1000.0 True True 10.0 10.0 False
366 267950253.0 273772173.0 277439042.0 9686691.0 27.0 18.0 1000.0 True True 10.0 10.0 False
367 391853817.5 401903738.0 402111010.0 14371179.5 27.0 19.0 1000.0 True True 10.0 10.0 False
368 242501047.5 248622832.5 249969322.0 10511540.5 27.0 20.0 1000.0 True True 10.0 10.0 False
369 324041851.0 330492504.5 337624993.0 14787509.0 27.0 21.0 1000.0 True True 10.0 10.0 False
370 323356893.0 332561658.0 338066981.0 15500133.0 27.0 22.0 1000.0 True True 10.0 10.0 False
371 292019948.0 297191716.5 304070079.0 14095857.0 27.0 23.0 1000.0 True True 10.0 10.0 False
372 326792615.5 333419306.0 337892060.5 15475590.5 27.0 24.0 1000.0 True True 10.0 10.0 False
373 292867556.0 298040663.0 305897601.0 15477822.0 27.0 25.0 1000.0 True True 10.0 10.0 False
374 253050294.0 257191279.0 264888022.0 12742675.0 27.0 26.0 1000.0 True True 10.0 10.0 False
375 199696074.5 204468693.0 209414447.5 13390149.5 27.0 27.0 1000.0 True True 10.0 10.0 False
376 8193202805.5 8197745617.5 8199689158.0 15661667.0 28.0 1.0 1000.0 True True 10.0 10.0 False
377 4362571078.0 4369428468.0 4369760461.5 16535379.5 28.0 2.0 1000.0 True True 10.0 10.0 False
378 2199860732.0 2203887929.5 2203846207.0 8389732.5 27.0 2.0 1000.0 True True 10.0 10.0 False
379 1420847402.5 1426607521.0 1424319492.5 8182684.0 27.0 3.0 1000.0 True True 10.0 10.0 False
380 2855982986.0 2866457713.5 2869315796.0 16497896.5 28.0 3.0 1000.0 True True 10.0 10.0 False
381 1445413748.0 1453927978.0 1464089677.0 16499235.0 28.0 6.0 1000.0 True True 10.0 10.0 False
382 1084771932.0 1093343055.0 1099316024.0 16921142.5 28.0 7.0 1000.0 True True 10.0 10.0 False
383 943474223.5 951007201.0 960068059.0 15647834.5 28.0 8.0 1000.0 True True 10.0 10.0 False
384 841883559.0 846858987.5 856211678.0 14656095.5 28.0 9.0 1000.0 True True 10.0 10.0 False
385 839449838.0 843907643.5 852281312.0 15986520.0 28.0 10.0 1000.0 True True 10.0 10.0 False
386 618102171.0 624234665.5 633089144.0 15370281.0 28.0 11.0 1000.0 True True 10.0 10.0 False
387 663418731.0 671944786.0 679925775.0 17087585.0 28.0 12.0 1000.0 True True 10.0 10.0 False
388 546094557.0 553364260.0 561357744.0 15269434.0 28.0 13.0 1000.0 True True 10.0 10.0 False
389 353070464.0 357345763.0 362700037.5 10305607.5 28.0 14.0 1000.0 True True 10.0 10.0 False
390 320109254.0 325086913.5 329201794.0 10116630.5 28.0 15.0 1000.0 True True 10.0 10.0 False
391 321769887.0 327084002.0 332015923.5 10392399.0 28.0 16.0 1000.0 True True 10.0 10.0 False
392 297678773.0 304034827.0 307553994.5 10072454.0 28.0 17.0 1000.0 True True 10.0 10.0 False
393 301887361.0 304695911.5 306908527.5 10665489.0 28.0 18.0 1000.0 True True 10.0 10.0 False
394 304013408.0 309769734.0 309274422.0 10994804.5 28.0 19.0 1000.0 True True 10.0 10.0 False
395 283185550.0 288144022.5 289872481.0 10791102.0 28.0 20.0 1000.0 True True 10.0 10.0 False
396 248444341.5 255337430.0 258309523.0 10980302.0 28.0 21.0 1000.0 True True 10.0 10.0 False
397 248474685.0 254284335.0 257103372.5 11139158.5 28.0 22.0 1000.0 True True 10.0 10.0 False
398 228516747.0 234156607.0 239456442.0 11177088.0 28.0 23.0 1000.0 True True 10.0 10.0 False
399 227912779.0 234742726.0 238051051.0 11169948.0 28.0 24.0 1000.0 True True 10.0 10.0 False
400 224517885.5 229629636.5 228802555.0 11385699.5 28.0 25.0 1000.0 True True 10.0 10.0 False
401 221106481.5 225893156.0 231600174.0 11740673.0 28.0 26.0 1000.0 True True 10.0 10.0 False
402 219641297.0 224622972.0 230427935.0 11688910.0 28.0 27.0 1000.0 True True 10.0 10.0 False
403 206391038.5 208698031.0 209942557.0 11689580.0 28.0 28.0 1000.0 True True 10.0 10.0 False
404 5499073410.0 5506649671.0 5504683373.0 10451970.0 29.0 1.0 1000.0 True True 10.0 10.0 False
405 2786627297.5 2792502319.0 2797058964.0 10519350.0 29.0 2.0 1000.0 True True 10.0 10.0 False
406 1947743275.0 1956975261.0 1962612667.0 14799557.0 28.0 4.0 1000.0 True True 10.0 10.0 False
407 1854609277.0 1859381226.0 1863450145.0 10613280.5 29.0 3.0 1000.0 True True 10.0 10.0 False
408 1302170492.0 1304265080.5 1308469875.0 10244921.0 29.0 4.0 1000.0 True True 10.0 10.0 False
409 1041156834.0 1046983217.0 1046922530.0 10276602.0 29.0 5.0 1000.0 True True 10.0 10.0 False
410 868543823.0 873228312.0 876278273.0 10343537.0 29.0 6.0 1000.0 True True 10.0 10.0 False
411 1702327028.0 1708584020.0 1715593350.0 16423823.0 28.0 5.0 1000.0 True True 10.0 10.0 False
412 340430198.0 345659976.0 351472079.5 11101898.5 29.0 16.0 1000.0 True True 10.0 10.0 False
413 341574101.0 346286702.0 350151918.0 11316757.5 29.0 17.0 1000.0 True True 10.0 10.0 False
414 319161691.0 325004361.5 324379421.0 11327020.5 29.0 18.0 1000.0 True True 10.0 10.0 False
415 320018670.0 326700916.0 328770069.0 11597434.0 29.0 19.0 1000.0 True True 10.0 10.0 False
416 276115533.5 281096763.0 282430312.0 11172179.0 29.0 20.0 1000.0 True True 10.0 10.0 False
417 272528093.0 280111717.0 282518218.0 11636256.0 29.0 21.0 1000.0 True True 10.0 10.0 False
418 242637147.0 250316710.0 250789040.5 11494132.5 29.0 22.0 1000.0 True True 10.0 10.0 False
419 262478620.0 265816173.5 272145677.0 12393057.0 29.0 23.0 1000.0 True True 10.0 10.0 False
420 256405473.0 262676299.0 266321971.5 12463336.5 29.0 24.0 1000.0 True True 10.0 10.0 False
421 243523130.0 249169907.0 250863337.0 11894621.0 29.0 25.0 1000.0 True True 10.0 10.0 False
422 240113957.5 244279708.0 249429387.5 12204302.5 29.0 26.0 1000.0 True True 10.0 10.0 False
423 224286963.0 233027653.0 237329948.5 12596758.5 29.0 27.0 1000.0 True True 10.0 10.0 False
424 208932299.5 214452347.5 218778070.5 12490557.0 29.0 28.0 1000.0 True True 10.0 10.0 False
425 228868596.5 234543039.5 235478330.5 13183993.5 29.0 29.0 1000.0 True True 10.0 10.0 False
426 760385593.5 765027690.5 770261484.0 10476066.0 29.0 7.0 1000.0 True True 10.0 10.0 False
427 5778275940.5 5784371844.5 5785097186.0 11253839.0 30.0 1.0 1000.0 True True 10.0 10.0 False
428 672849734.0 677999860.0 684292773.0 10826800.0 29.0 8.0 1000.0 True True 10.0 10.0 False
429 2846974336.5 2855518464.0 2854846000.0 10868299.0 30.0 2.0 1000.0 True True 10.0 10.0 False
430 1983171673.0 1986650010.5 1991059177.5 11612159.5 30.0 3.0 1000.0 True True 10.0 10.0 False
431 621215272.0 626028720.0 628659450.5 10683338.5 29.0 9.0 1000.0 True True 10.0 10.0 False
432 1397317195.5 1403453036.5 1403488512.0 11013769.0 30.0 4.0 1000.0 True True 10.0 10.0 False
433 1124512218.5 1128609919.5 1131777459.5 10918946.0 30.0 5.0 1000.0 True True 10.0 10.0 False
434 975643158.0 978463311.0 982718083.0 11150761.0 30.0 6.0 1000.0 True True 10.0 10.0 False
435 802146395.0 805451820.0 812691403.5 11309840.5 30.0 7.0 1000.0 True True 10.0 10.0 False
436 732483926.0 741066874.5 741941256.0 11311849.0 30.0 8.0 1000.0 True True 10.0 10.0 False
437 914601119.5 924129623.5 930380591.0 16200710.0 30.0 9.0 1000.0 True True 10.0 10.0 False
438 898395056.0 904656064.0 911002301.5 16895038.0 30.0 10.0 1000.0 True True 10.0 10.0 False
439 713515048.5 722783848.5 730373719.0 17097625.0 30.0 11.0 1000.0 True True 10.0 10.0 False
440 629718123.0 638550067.0 647065412.0 17509492.0 30.0 12.0 1000.0 True True 10.0 10.0 False
441 705761412.0 713079754.0 724023019.5 18048757.5 30.0 13.0 1000.0 True True 10.0 10.0 False
442 610768434.0 617435062.0 628051020.0 16854654.5 30.0 14.0 1000.0 True True 10.0 10.0 False
443 548888382.0 555386336.0 553124859.5 10500831.5 29.0 10.0 1000.0 True True 10.0 10.0 False
444 440991194.5 445607857.0 451654230.0 10804935.0 29.0 11.0 1000.0 True True 10.0 10.0 False
445 404388997.0 410019041.0 415256181.0 10919169.5 29.0 12.0 1000.0 True True 10.0 10.0 False
446 366117019.0 371491374.0 376380681.0 10389052.0 29.0 13.0 1000.0 True True 10.0 10.0 False
447 379638583.0 384383759.0 391076267.5 10917607.0 29.0 14.0 1000.0 True True 10.0 10.0 False
448 373870656.0 377711998.5 383975238.5 11239559.5 29.0 15.0 1000.0 True True 10.0 10.0 False
449 571321987.0 583723075.0 585916279.0 17268530.0 30.0 15.0 1000.0 True True 10.0 10.0 False
450 361934982.0 372060760.0 379275354.0 19154730.5 30.0 25.0 1000.0 True True 10.0 10.0 False
451 353808300.0 364831440.0 370998294.0 19018854.5 30.0 26.0 1000.0 True True 10.0 10.0 False
452 336528837.5 344392914.5 351189841.0 19592033.0 30.0 27.0 1000.0 True True 10.0 10.0 False
453 358686897.0 370902802.0 375538428.5 20081543.5 30.0 28.0 1000.0 True True 10.0 10.0 False
454 334726304.0 347623151.0 352723746.0 19958831.0 30.0 29.0 1000.0 True True 10.0 10.0 False
455 342150626.0 351420094.0 359838162.5 20495642.5 30.0 30.0 1000.0 True True 10.0 10.0 False
456 564144429.5 570310390.5 575542399.5 17451706.0 30.0 16.0 1000.0 True True 10.0 10.0 False
457 534853211.5 540788027.5 549247371.5 17451482.5 30.0 17.0 1000.0 True True 10.0 10.0 False
458 505391088.5 512871411.5 517762279.5 17935192.5 30.0 18.0 1000.0 True True 10.0 10.0 False
459 484740383.5 492209772.5 493262199.0 18418902.5 30.0 19.0 1000.0 True True 10.0 10.0 False
460 456707748.0 466200999.0 469392190.0 18208283.0 30.0 20.0 1000.0 True True 10.0 10.0 False
461 442845043.5 453831147.0 461748548.5 18654733.5 30.0 21.0 1000.0 True True 10.0 10.0 False
462 421406747.0 431329046.0 438985182.5 19269188.0 30.0 22.0 1000.0 True True 10.0 10.0 False
463 409989144.0 419305466.0 424270185.0 19040496.0 30.0 23.0 1000.0 True True 10.0 10.0 False
464 382122727.0 392457786.0 397552803.0 18272316.5 30.0 24.0 1000.0 True True 10.0 10.0 False
465 746091.5 755239.0 761263.0 14280.0 2.0 1.0 1000.0 True True 10.0 10.0 True
466 528779.0 547074.0 564254.0 31682.0 2.0 2.0 1000.0 True True 10.0 10.0 True
467 1752332.5 1779775.0 1798294.0 45069.0 3.0 1.0 1000.0 True True 10.0 10.0 True
468 1245418.5 1291826.5 1328863.0 84783.0 3.0 2.0 1000.0 True True 10.0 10.0 True
469 1233817.0 1307221.0 1367239.0 128960.0 3.0 3.0 1000.0 True True 10.0 10.0 True
470 8141853.5 8244709.5 8367867.5 179829.0 4.0 1.0 1000.0 True True 10.0 10.0 True
471 2106637.0 2188296.0 2251883.0 148816.5 4.0 2.0 1000.0 True True 10.0 10.0 True
472 1551085.0 1639438.0 1724667.0 187639.0 4.0 3.0 1000.0 True True 10.0 10.0 True
473 2360986.0 2568481.0 2758128.0 352519.0 4.0 4.0 1000.0 True True 10.0 10.0 True
474 9201865.5 9365853.5 9482765.5 275991.5 5.0 1.0 1000.0 True True 10.0 10.0 True
475 6154360.0 6386844.0 6597016.5 408521.0 5.0 2.0 1000.0 True True 10.0 10.0 True
476 7759438.0 8224406.0 8630025.5 857201.5 5.0 3.0 1000.0 True True 10.0 10.0 True
477 6225532.5 6722406.5 7162833.0 946447.0 5.0 4.0 1000.0 True True 10.0 10.0 True
478 5443297.0 6025846.5 6673990.5 1082323.0 5.0 5.0 1000.0 True True 10.0 10.0 True
479 29979746.0 30436236.0 30894065.0 852293.0 6.0 1.0 1000.0 True True 10.0 10.0 True
480 15709860.0 16242655.0 16744660.0 1052649.0 6.0 2.0 1000.0 True True 10.0 10.0 True
481 10942373.0 11593418.0 12259411.0 1234263.5 6.0 3.0 1000.0 True True 10.0 10.0 True
482 8227529.0 8906909.5 9609940.0 1280224.0 6.0 4.0 1000.0 True True 10.0 10.0 True
483 8831274.0 9730644.0 10756965.5 1923907.0 6.0 5.0 1000.0 True True 10.0 10.0 True
484 7242929.5 8158810.5 9122437.0 1927253.0 6.0 6.0 1000.0 True True 10.0 10.0 True
485 39158630.0 39957822.0 40347379.0 1223554.0 7.0 1.0 1000.0 True True 10.0 10.0 True
486 19576637.5 20286807.5 20991399.0 1323508.0 7.0 2.0 1000.0 True True 10.0 10.0 True
487 13856456.5 14676398.0 15464881.0 1538590.0 7.0 3.0 1000.0 True True 10.0 10.0 True
488 11764992.0 12780158.0 13732183.0 1908512.0 7.0 4.0 1000.0 True True 10.0 10.0 True
489 11530500.0 12787521.0 14021114.5 2421004.0 7.0 5.0 1000.0 True True 10.0 10.0 True
490 9291334.0 10432782.0 11753167.0 2446215.0 7.0 6.0 1000.0 True True 10.0 10.0 True
491 8610392.0 10055274.0 11471151.5 2723322.0 7.0 7.0 1000.0 True True 10.0 10.0 True
492 52148069.0 53055471.0 53760509.0 1572503.0 8.0 1.0 1000.0 True True 10.0 10.0 True
493 29365068.5 30357477.0 31407002.0 1945772.0 8.0 2.0 1000.0 True True 10.0 10.0 True
494 20381631.0 21411746.0 22784785.0 2335998.0 8.0 3.0 1000.0 True True 10.0 10.0 True
495 16559029.0 17836577.0 19287706.0 2595255.0 8.0 4.0 1000.0 True True 10.0 10.0 True
496 13629996.0 15079788.0 16696021.0 2897351.0 8.0 5.0 1000.0 True True 10.0 10.0 True
497 13377209.0 15565951.5 17229262.0 3534563.0 8.0 6.0 1000.0 True True 10.0 10.0 True
498 13909781.0 16342386.5 18773429.5 4450889.0 8.0 7.0 1000.0 True True 10.0 10.0 True
499 11096098.0 13044100.5 15115931.5 4070034.5 8.0 8.0 1000.0 True True 10.0 10.0 True
500 66228085.0 67447176.0 68231197.0 2046173.0 9.0 1.0 1000.0 True True 10.0 10.0 True
501 34780253.0 36016301.5 37093046.0 2307438.0 9.0 2.0 1000.0 True True 10.0 10.0 True
502 24461260.0 25941393.0 27276280.5 2805874.5 9.0 3.0 1000.0 True True 10.0 10.0 True
503 19651158.0 21116789.5 22916869.0 3262364.0 9.0 4.0 1000.0 True True 10.0 10.0 True
504 20060571.0 22208037.0 24528639.5 4227775.5 9.0 5.0 1000.0 True True 10.0 10.0 True
505 16878528.0 19006583.0 21381848.0 4512691.0 9.0 6.0 1000.0 True True 10.0 10.0 True
506 16160549.0 18599177.5 20994523.0 5148565.0 9.0 7.0 1000.0 True True 10.0 10.0 True
507 15868047.0 18706049.5 21944094.0 5648785.0 9.0 8.0 1000.0 True True 10.0 10.0 True
508 13221922.5 16553898.0 19870032.0 5932139.0 9.0 9.0 1000.0 True True 10.0 10.0 True
509 84843997.0 86435687.5 87741571.0 2626491.0 10.0 1.0 1000.0 True True 10.0 10.0 True
510 40099276.0 41509799.5 42734692.0 2652818.0 10.0 2.0 1000.0 True True 10.0 10.0 True
511 32763755.0 34428626.0 36425492.0 3714838.0 10.0 3.0 1000.0 True True 10.0 10.0 True
512 25481780.0 27464366.0 29617410.0 4157941.0 10.0 4.0 1000.0 True True 10.0 10.0 True
513 22039363.0 24251979.0 27359948.0 4493504.0 10.0 5.0 1000.0 True True 10.0 10.0 True
514 18031578.0 22644447.0 27344776.0 8839752.0 10.0 10.0 1000.0 True True 10.0 10.0 True
515 22028430.0 24899008.0 27969717.5 5800948.5 10.0 6.0 1000.0 True True 10.0 10.0 True
516 19104084.0 21904603.0 24920873.0 6151682.0 10.0 7.0 1000.0 True True 10.0 10.0 True
517 17261391.0 20999432.0 24536448.0 6493939.0 10.0 8.0 1000.0 True True 10.0 10.0 True
518 16898607.0 20314474.0 23778532.5 7211693.5 10.0 9.0 1000.0 True True 10.0 10.0 True
519 103276509.0 104788325.0 106483094.5 3161963.0 11.0 1.0 1000.0 True True 10.0 10.0 True
520 52232629.0 53936991.5 55663220.0 3449333.0 11.0 2.0 1000.0 True True 10.0 10.0 True
521 47846219.0 50544553.0 53376085.0 5468286.0 11.0 3.0 1000.0 True True 10.0 10.0 True
522 42310553.0 45409375.0 49432778.0 6527628.0 11.0 4.0 1000.0 True True 10.0 10.0 True
523 31509411.0 34755265.0 38073184.0 6705003.5 11.0 5.0 1000.0 True True 10.0 10.0 True
524 28883143.0 33575441.5 38475904.0 7634940.0 11.0 6.0 1000.0 True True 10.0 10.0 True
525 20890552.5 25045147.5 30814413.0 9918951.5 11.0 10.0 1000.0 True True 10.0 10.0 True
526 17662995.0 22458147.0 26845002.5 10378119.0 11.0 11.0 1000.0 True True 10.0 10.0 True
527 29638828.5 33630104.0 39638771.0 9232432.0 11.0 7.0 1000.0 True True 10.0 10.0 True
528 23133734.0 27773154.0 31971479.0 8785313.0 11.0 8.0 1000.0 True True 10.0 10.0 True
529 24263581.0 29414822.5 34592838.0 10383697.0 11.0 9.0 1000.0 True True 10.0 10.0 True
530 174352848.5 177176125.5 179587088.5 5245173.0 12.0 1.0 1000.0 True True 10.0 10.0 True
531 82244279.5 85149439.5 87941926.0 5350705.0 12.0 2.0 1000.0 True True 10.0 10.0 True
532 50102565.5 53057478.5 55809136.0 5577835.0 12.0 3.0 1000.0 True True 10.0 10.0 True
533 53164350.0 57097393.0 61641766.0 8516684.0 12.0 4.0 1000.0 True True 10.0 10.0 True
534 37653731.0 40948892.5 45058194.0 7968272.0 12.0 5.0 1000.0 True True 10.0 10.0 True
